step,attempt_step,epoch,loss,lr,grad_norm,optimizer_step_skipped
11701.0,1.0,30.0,0.0573878213763237,0.0003,0.1357046365737915,0.0
11702.0,2.0,30.0,0.06454287469387054,0.0003,0.07111705839633942,0.0
11703.0,3.0,30.0,0.05346722900867462,0.0003,0.12577864527702332,0.0
11704.0,4.0,30.0,0.05312862992286682,0.0003,0.07541768997907639,0.0
11705.0,5.0,30.0,0.05655216425657272,0.0003,0.1827182024717331,0.0
11706.0,6.0,30.0,0.0657888650894165,0.0003,0.11356233060359955,0.0
11707.0,7.0,30.0,0.05703701823949814,0.0003,0.20045536756515503,0.0
11708.0,8.0,30.0,0.04875043034553528,0.0003,0.06629003584384918,0.0
11709.0,9.0,30.0,0.04214871674776077,0.0003,0.17264233529567719,0.0
11710.0,10.0,30.0,0.05365300923585892,0.0003,0.07240817695856094,0.0
11711.0,11.0,30.0,0.05182398110628128,0.0003,0.12996694445610046,0.0
11712.0,12.0,30.0,0.042907703667879105,0.0003,0.09654419124126434,0.0
11713.0,13.0,30.0,0.049118541181087494,0.0003,0.10690707713365555,0.0
11714.0,14.0,30.0,0.05691748112440109,0.0003,0.12265700846910477,0.0
11715.0,15.0,30.0,0.06263662874698639,0.0003,0.1394185572862625,0.0
11716.0,16.0,30.0,0.0641508623957634,0.0003,0.07207726687192917,0.0
11717.0,17.0,30.0,0.055072955787181854,0.0003,0.0629141628742218,0.0
11718.0,18.0,30.0,0.04739001765847206,0.0003,0.19898010790348053,0.0
11719.0,19.0,30.0,0.0544944666326046,0.0003,0.1284906268119812,0.0
11720.0,20.0,30.0,0.049721188843250275,0.0003,0.17684204876422882,0.0
11721.0,21.0,30.0,0.04865949600934982,0.0003,0.12488875538110733,0.0
11722.0,22.0,30.0,0.04694870114326477,0.0003,0.06998385488986969,0.0
11723.0,23.0,30.0,0.060636814683675766,0.0003,0.10066092014312744,0.0
11724.0,24.0,30.0,0.06482459604740143,0.0003,0.07365962117910385,0.0
11725.0,25.0,30.0,0.05033183842897415,0.0003,0.08688675612211227,0.0
11726.0,26.0,30.0,0.059527039527893066,0.0003,0.07743197679519653,0.0
