step,attempt_step,epoch,loss,lr,grad_norm,optimizer_step_skipped
1.0,1.0,0.0,1.070064902305603,1.6e-07,5.298747539520264,0.0
2.0,2.0,0.0,1.0714538097381592,3.2e-07,5.317512035369873,0.0
3.0,3.0,0.0,1.0717765092849731,4.800000000000001e-07,5.290816307067871,0.0
4.0,4.0,0.0,1.0727304220199585,6.4e-07,5.265642166137695,0.0
5.0,5.0,0.0,1.0723700523376465,8.000000000000001e-07,5.2735371589660645,0.0
6.0,6.0,0.0,1.0670667886734009,9.600000000000001e-07,5.239518165588379,0.0
7.0,7.0,0.0,1.066770076751709,1.12e-06,5.242545127868652,0.0
8.0,8.0,0.0,1.0575659275054932,1.28e-06,5.218500137329102,0.0
9.0,9.0,0.0,1.0580198764801025,1.4400000000000002e-06,5.23862886428833,0.0
10.0,10.0,0.0,1.0578975677490234,1.6000000000000001e-06,5.1785054206848145,0.0
11.0,11.0,0.0,1.0535660982131958,1.76e-06,5.2277302742004395,0.0
12.0,12.0,0.0,1.0458948612213135,1.9200000000000003e-06,5.051952362060547,0.0
13.0,13.0,0.0,1.0415912866592407,2.0800000000000004e-06,5.041784286499023,0.0
14.0,14.0,0.0,1.0409643650054932,2.24e-06,5.075417518615723,0.0
15.0,15.0,0.0,1.0326582193374634,2.4000000000000003e-06,4.906425952911377,0.0
16.0,16.0,0.0,1.0287009477615356,2.56e-06,4.830021858215332,0.0
17.0,17.0,0.0,1.0248981714248657,2.7200000000000002e-06,4.8899993896484375,0.0
18.0,18.0,0.0,1.0184904336929321,2.8800000000000004e-06,4.929447650909424,0.0
19.0,19.0,0.0,1.0116541385650635,3.04e-06,4.795627117156982,0.0
20.0,20.0,0.0,1.0019279718399048,3.2000000000000003e-06,4.732774257659912,0.0
21.0,21.0,0.0,1.0010851621627808,3.36e-06,4.706564426422119,0.0
22.0,22.0,0.0,0.9904454946517944,3.52e-06,4.771359443664551,0.0
23.0,23.0,0.0,0.9839472770690918,3.68e-06,4.6549763679504395,0.0
24.0,24.0,0.0,0.9783086776733398,3.8400000000000005e-06,4.4724440574646,0.0
25.0,25.0,0.0,0.9691771268844604,4e-06,4.62855339050293,0.0
26.0,26.0,0.0,0.9604742527008057,4.160000000000001e-06,4.521307468414307,0.0
27.0,27.0,0.0,0.958244800567627,4.32e-06,4.446162223815918,0.0
28.0,28.0,0.0,0.9462544918060303,4.48e-06,4.429169654846191,0.0
29.0,29.0,0.0,0.9280161261558533,4.64e-06,4.603841304779053,0.0
30.0,30.0,0.0,0.9272713661193848,4.800000000000001e-06,4.296595096588135,0.0
