step,epoch,loss,lr,optimizer_step_skipped
78045.0,200.0,0.02621757611632347,0.00019999822437763215,0.0
78046.0,200.0,0.03011472523212433,0.0001999981439113617,0.0
78047.0,200.0,0.02272290550172329,0.00019999805808067322,0.0
78048.0,200.0,0.031588271260261536,0.00019999797224998475,0.0
78049.0,200.0,0.028093233704566956,0.00019999788641929627,0.0
78050.0,200.0,0.027358194813132286,0.00019999779522418976,0.0
78051.0,200.0,0.0303941797465086,0.00019999770402908326,0.0
78052.0,200.0,0.03948798403143883,0.00019999761283397675,0.0
78053.0,200.0,0.03900314122438431,0.00019999752163887024,0.0
78054.0,200.0,0.02729085087776184,0.0001999974250793457,0.0
78055.0,200.0,0.036976415663957596,0.00019999732315540314,0.0
78056.0,200.0,0.04500412195920944,0.0001999972265958786,0.0
78057.0,200.0,0.03481573984026909,0.00019999712467193604,0.0
78058.0,200.0,0.0269638504832983,0.00019999701738357544,0.0
78059.0,200.0,0.03145375847816467,0.00019999691545963288,0.0
78060.0,200.0,0.03649754077196121,0.00019999680817127228,0.0
78061.0,200.0,0.02610500156879425,0.00019999669551849366,0.0
78062.0,200.0,0.03350260481238365,0.00019999658823013306,0.0
78063.0,200.0,0.026272408664226532,0.00019999647557735444,0.0
78064.0,200.0,0.03305654227733612,0.00019999635756015778,0.0
78065.0,200.0,0.02393234334886074,0.00019999623954296112,0.0
78066.0,200.0,0.03738568723201752,0.00019999612152576447,0.0
78067.0,200.0,0.025938695296645164,0.0001999960035085678,0.0
78068.0,200.0,0.03212661296129227,0.00019999588012695313,0.0
78069.0,200.0,0.026454675942659378,0.00019999575674533844,0.0
78070.0,200.0,0.03195782005786896,0.00019999563336372376,0.0
78071.0,200.0,0.030481483787298203,0.00019999550461769104,0.0
78072.0,200.0,0.03774447739124298,0.00019999537587165833,0.0
78073.0,200.0,0.02638949826359749,0.00019999524176120758,0.0
78074.0,200.0,0.02924472652375698,0.00019999510765075684,0.0
78075.0,200.0,0.03210454061627388,0.0001999949735403061,0.0
78076.0,200.0,0.02886820398271084,0.00019999483942985535,0.0
78077.0,200.0,0.027521170675754547,0.00019999469995498657,0.0
78078.0,200.0,0.03044065833091736,0.0001999945604801178,0.0
78079.0,200.0,0.036982446908950806,0.000199994415640831,0.0
78080.0,200.0,0.03436814248561859,0.0001999942708015442,0.0
78081.0,200.0,0.03297074884176254,0.00019999412596225739,0.0
78082.0,200.0,0.023399751633405685,0.00019999398112297058,0.0
78083.0,200.0,0.02841627411544323,0.00019999383091926575,0.0
78084.0,200.0,0.030197447165846825,0.0001999936807155609,0.0
78085.0,200.0,0.022317320108413696,0.00019999352514743805,0.0
78086.0,200.0,0.025646399706602097,0.00019999336957931518,0.0
78087.0,200.0,0.037164364010095596,0.00019999321401119232,0.0
78088.0,200.0,0.028093423694372177,0.00019999305307865143,0.0
78089.0,200.0,0.03338060900568962,0.00019999289214611053,0.0
78090.0,200.0,0.024255551397800446,0.00019999273121356964,0.0
78091.0,200.0,0.028447743505239487,0.00019999256491661072,0.0
78092.0,200.0,0.027001043781638145,0.00019999240398406982,0.0
78093.0,200.0,0.028699060901999474,0.00019999223232269287,0.0
78094.0,200.0,0.027063509449362755,0.00019999206602573394,0.0
78095.0,200.0,0.023155339062213898,0.000199991894364357,0.0
78096.0,200.0,0.039867471903562546,0.000199991717338562,0.0
78097.0,200.0,0.01840398833155632,0.00019999154567718508,0.0
78098.0,200.0,0.03284507989883423,0.0001999913686513901,0.0
78099.0,200.0,0.026885656639933586,0.00019999118626117709,0.0
78100.0,200.0,0.031466804444789886,0.0001999910092353821,0.0
78101.0,200.0,0.025030745193362236,0.00019999082148075106,0.0
78102.0,200.0,0.036179155111312866,0.00019999063909053805,0.0
78103.0,200.0,0.033945098519325256,0.000199990451335907,0.0
78104.0,200.0,0.028176039457321167,0.00019999026358127596,0.0
78105.0,200.0,0.037014834582805634,0.00019999007582664492,0.0
78106.0,200.0,0.02365299127995968,0.00019998988270759585,0.0
78107.0,200.0,0.02320997416973114,0.00019998968958854677,0.0
78108.0,200.0,0.024545809254050255,0.0001999894964694977,0.0
78109.0,200.0,0.029320284724235535,0.0001999892979860306,0.0
78110.0,200.0,0.02435925416648388,0.0001999890995025635,0.0
78111.0,200.0,0.024135321378707886,0.00019998889565467836,0.0
78112.0,200.0,0.03103630058467388,0.00019998869180679323,0.0
78113.0,200.0,0.02779187262058258,0.0001999884879589081,0.0
78114.0,200.0,0.03301674872636795,0.00019998828411102297,0.0
78115.0,200.0,0.04522614926099777,0.0001999880748987198,0.0
78116.0,200.0,0.03510306403040886,0.00019998786568641664,0.0
78117.0,200.0,0.03128071129322052,0.00019998765110969545,0.0
78118.0,200.0,0.028527766466140747,0.00019998743653297426,0.0
78119.0,200.0,0.027394473552703857,0.00019998722195625307,0.0
78120.0,200.0,0.031832288950681686,0.00019998700737953188,0.0
78121.0,200.0,0.03279867768287659,0.00019998678743839265,0.0
78122.0,200.0,0.03549870103597641,0.00019998656749725343,0.0
78123.0,200.0,0.02173590660095215,0.00019998634219169618,0.0
78124.0,200.0,0.026942621916532516,0.00019998611688613893,0.0
78125.0,200.0,0.03594603389501572,0.00019998589158058168,0.0
78126.0,200.0,0.027499422430992126,0.0001999856609106064,0.0
78127.0,200.0,0.028427675366401672,0.00019998543024063112,0.0
78128.0,200.0,0.029720522463321686,0.00019998519957065584,0.0
78129.0,200.0,0.026793237775564194,0.00019998496353626252,0.0
78130.0,200.0,0.0253432746976614,0.00019998472750186921,0.0
78131.0,200.0,0.028536980971693993,0.0001999844914674759,0.0
78132.0,200.0,0.036295488476753235,0.0001999842554330826,0.0
78133.0,200.0,0.03575943410396576,0.00019998401403427125,0.0
78134.0,200.0,0.034986644983291626,0.00019998376727104188,0.0
78135.0,200.0,0.02952306531369686,0.00019998352587223054,0.0
78136.0,200.0,0.03059040568768978,0.00019998327910900117,0.0
78137.0,200.0,0.03381696343421936,0.00019998302698135377,0.0
78138.0,200.0,0.026877909898757935,0.0001999827802181244,0.0
78139.0,200.0,0.0343828946352005,0.00019998252272605897,0.0
78140.0,200.0,0.03096131794154644,0.00019998227059841157,0.0
78141.0,200.0,0.03443443775177002,0.00019998201310634614,0.0
78142.0,200.0,0.024494361132383347,0.0001999817556142807,0.0
78143.0,200.0,0.025021787732839584,0.00019998149812221528,0.0
78144.0,200.0,0.03668384253978729,0.00019998123526573182,0.0
78145.0,200.0,0.028556181117892265,0.00019998097240924836,0.0
78146.0,200.0,0.030124220997095108,0.0001999807095527649,0.0
78147.0,200.0,0.027551963925361633,0.0001999804413318634,0.0
78148.0,200.0,0.02607072703540325,0.00019998017311096192,0.0
78149.0,200.0,0.030419625341892242,0.0001999798995256424,0.0
78150.0,200.0,0.02938728593289852,0.00019997962594032288,0.0
78151.0,200.0,0.029741164296865463,0.00019997935235500336,0.0
78152.0,200.0,0.027175968512892723,0.00019997907876968384,0.0
78153.0,200.0,0.02245832234621048,0.0001999787998199463,0.0
78154.0,200.0,0.031083837151527405,0.00019997852087020874,0.0
78155.0,200.0,0.029266726225614548,0.00019997823655605316,0.0
78156.0,200.0,0.030246173962950706,0.00019997795224189758,0.0
78157.0,200.0,0.02371339499950409,0.000199977667927742,0.0
78158.0,200.0,0.03613420948386192,0.00019997738361358643,0.0
78159.0,200.0,0.027300385758280754,0.00019997709393501282,0.0
78160.0,200.0,0.022805428132414818,0.0001999768042564392,0.0
78161.0,200.0,0.03955812752246857,0.00019997650921344757,0.0
78162.0,200.0,0.02703455090522766,0.00019997621417045593,0.0
78163.0,200.0,0.026415877044200897,0.0001999759191274643,0.0
78164.0,200.0,0.03932463750243187,0.00019997561872005462,0.0
78165.0,200.0,0.028145790100097656,0.00019997531831264496,0.0
78166.0,200.0,0.030650144442915916,0.0001999750179052353,0.0
78167.0,200.0,0.023729592561721802,0.00019997471749782565,0.0
78168.0,200.0,0.035545095801353455,0.00019997441172599795,0.0
78169.0,200.0,0.02716553770005703,0.00019997410058975222,0.0
78170.0,200.0,0.031197067350149155,0.00019997379481792452,0.0
78171.0,200.0,0.02557365596294403,0.0001999734836816788,0.0
78172.0,200.0,0.023205894976854324,0.00019997316718101504,0.0
78173.0,200.0,0.027816113084554672,0.0001999728560447693,0.0
78174.0,200.0,0.04107828065752983,0.00019997253954410555,0.0
78175.0,200.0,0.0333828441798687,0.00019997221767902376,0.0
78176.0,200.0,0.027138561010360718,0.00019997190117836,0.0
78177.0,200.0,0.03147908300161362,0.00019997157931327822,0.0
78178.0,200.0,0.023969050496816635,0.0001999712520837784,0.0
78179.0,200.0,0.03247731924057007,0.00019997092485427858,0.0
78180.0,200.0,0.019215738400816917,0.00019997059762477876,0.0
78181.0,200.0,0.03391134366393089,0.00019997027039527895,0.0
78182.0,200.0,0.03191052004694939,0.0001999699378013611,0.0
78183.0,200.0,0.021163880825042725,0.00019996960520744325,0.0
78184.0,200.0,0.021785346791148186,0.0001999692726135254,0.0
78185.0,200.0,0.02466125786304474,0.00019996893465518953,0.0
78186.0,200.0,0.03954207897186279,0.00019996859669685365,0.0
78187.0,200.0,0.03049345873296261,0.00019996825337409974,0.0
78188.0,200.0,0.03287631273269653,0.00019996791541576387,0.0
78189.0,200.0,0.027171429246664047,0.00019996756672859193,0.0
78190.0,200.0,0.03986620157957077,0.00019996722340583802,0.0
78191.0,200.0,0.028671598061919212,0.0001999668747186661,0.0
78192.0,200.0,0.02014218084514141,0.00019996652603149415,0.0
78193.0,200.0,0.019972125068306923,0.00019996617197990418,0.0
78194.0,200.0,0.032997459173202515,0.00019996582329273225,0.0
78195.0,200.0,0.023698411881923676,0.00019996546387672425,0.0
78196.0,200.0,0.024501677602529526,0.00019996510982513428,0.0
78197.0,200.0,0.02880900725722313,0.0001999647504091263,0.0
78198.0,200.0,0.022294875234365463,0.0001999643909931183,0.0
78199.0,200.0,0.025371938943862915,0.00019996402621269227,0.0
78200.0,200.0,0.03603005409240723,0.00019996366143226624,0.0
78201.0,200.0,0.03314215689897537,0.00019996329665184021,0.0
78202.0,200.0,0.028736978769302368,0.0001999629318714142,0.0
78203.0,200.0,0.025493305176496506,0.00019996256172657013,0.0
78204.0,200.0,0.03428114950656891,0.00019996218621730805,0.0
78205.0,200.0,0.025485679507255554,0.000199961816072464,0.0
78206.0,200.0,0.024979814887046814,0.0001999614405632019,0.0
78207.0,200.0,0.029343267902731895,0.0001999610596895218,0.0
78208.0,200.0,0.0352664515376091,0.0001999606841802597,0.0
78209.0,200.0,0.026503175497055054,0.0001999603033065796,0.0
78210.0,200.0,0.0265577994287014,0.00019995992243289947,0.0
78211.0,200.0,0.031169172376394272,0.00019995953619480133,0.0
78212.0,200.0,0.02494148164987564,0.00019995914995670318,0.0
78213.0,200.0,0.02797052636742592,0.000199958758354187,0.0
78214.0,200.0,0.03445025905966759,0.00019995837211608886,0.0
78215.0,200.0,0.02773488685488701,0.00019995798051357272,0.0
78216.0,200.0,0.02371976524591446,0.0001999575835466385,0.0
78217.0,200.0,0.030232030898332596,0.00019995719194412234,0.0
78218.0,200.0,0.026066455990076065,0.00019995679497718813,0.0
78219.0,200.0,0.02387954294681549,0.0001999563926458359,0.0
78220.0,200.0,0.032648392021656036,0.00019995599031448366,0.0
78221.0,200.0,0.023517247289419174,0.00019995558798313143,0.0
78222.0,200.0,0.017426136881113052,0.0001999551856517792,0.0
78223.0,200.0,0.020883709192276,0.00019995477795600893,0.0
78224.0,200.0,0.03356857970356941,0.00019995437026023866,0.0
78225.0,200.0,0.038384780287742615,0.0001999539625644684,0.0
78226.0,200.0,0.032505013048648834,0.0001999535495042801,0.0
78227.0,200.0,0.028430020436644554,0.0001999531364440918,0.0
78228.0,200.0,0.02742645889520645,0.0001999527180194855,0.0
78229.0,200.0,0.02835066244006157,0.00019995229959487916,0.0
78230.0,200.0,0.024074897170066833,0.00019995188117027284,0.0
78231.0,200.0,0.028569869697093964,0.00019995146274566652,0.0
78232.0,200.0,0.0282280370593071,0.00019995103895664216,0.0
78233.0,200.0,0.04313308745622635,0.0001999506151676178,0.0
78234.0,200.0,0.024311836808919907,0.00019995018601417543,0.0
78235.0,200.0,0.03767552226781845,0.00019994975686073304,0.0
78236.0,200.0,0.023734569549560547,0.00019994932770729066,0.0
78237.0,200.0,0.03621313348412514,0.00019994889855384827,0.0
78238.0,200.0,0.032071925699710846,0.00019994846403598786,0.0
78239.0,200.0,0.03577040508389473,0.00019994802415370942,0.0
78240.0,200.0,0.03439093381166458,0.000199947589635849,0.0
78241.0,200.0,0.024600863456726074,0.00019994714975357056,0.0
78242.0,200.0,0.028113510459661484,0.00019994670987129212,0.0
78243.0,200.0,0.024532778188586235,0.00019994626462459565,0.0
78244.0,200.0,0.02592642605304718,0.00019994581937789917,0.0
78245.0,200.0,0.031088169664144516,0.0001999453741312027,0.0
78246.0,200.0,0.03334826976060867,0.0001999449235200882,0.0
78247.0,200.0,0.027875743806362152,0.0001999444729089737,0.0
78248.0,200.0,0.025418683886528015,0.0001999440222978592,0.0
78249.0,200.0,0.025988135486841202,0.00019994356632232666,0.0
78250.0,200.0,0.042779576033353806,0.00019994311034679413,0.0
78251.0,200.0,0.03476883843541145,0.0001999426543712616,0.0
78252.0,200.0,0.033612724393606186,0.00019994219303131103,0.0
78253.0,200.0,0.02505057118833065,0.00019994173169136047,0.0
78254.0,200.0,0.03646952658891678,0.00019994127035140994,0.0
78255.0,200.0,0.027603818103671074,0.00019994080364704134,0.0
78256.0,200.0,0.021758049726486206,0.00019994033694267275,0.0
78257.0,200.0,0.032358746975660324,0.00019993987023830416,0.0
78258.0,200.0,0.02871909737586975,0.00019993939816951754,0.0
78259.0,200.0,0.02853921428322792,0.00019993892610073092,0.0
78260.0,200.0,0.028282415121793747,0.00019993844866752626,0.0
78261.0,200.0,0.03322072699666023,0.00019993797659873964,0.0
78262.0,200.0,0.027036353945732117,0.000199937499165535,0.0
78263.0,200.0,0.02803690731525421,0.0001999370163679123,0.0
78264.0,200.0,0.03772745281457901,0.00019993653357028963,0.0
78265.0,200.0,0.03357145935297012,0.00019993605077266695,0.0
78266.0,200.0,0.022339385002851486,0.00019993556797504426,0.0
78267.0,200.0,0.033536992967128754,0.00019993507981300355,0.0
78268.0,200.0,0.030537620186805725,0.00019993459165096284,0.0
78269.0,200.0,0.024225369095802307,0.0001999340981245041,0.0
78270.0,200.0,0.0248030386865139,0.0001999336099624634,0.0
78271.0,200.0,0.022634759545326233,0.00019993311107158662,0.0
78272.0,200.0,0.03434173762798309,0.00019993261754512788,0.0
78273.0,200.0,0.027372268959879875,0.0001999321186542511,0.0
78274.0,200.0,0.03360023349523544,0.00019993161976337434,0.0
78275.0,200.0,0.020143583416938782,0.00019993111550807954,0.0
78276.0,200.0,0.03471707925200462,0.00019993061125278473,0.0
78277.0,200.0,0.03445061668753624,0.00019993010699748993,0.0
78278.0,200.0,0.026862286031246185,0.00019992960274219513,0.0
78279.0,200.0,0.026411332190036774,0.0001999290931224823,0.0
78280.0,200.0,0.03113609179854393,0.00019992857813835144,0.0
78281.0,200.0,0.03495605289936066,0.0001999280685186386,0.0
78282.0,200.0,0.03562797233462334,0.00019992755353450775,0.0
78283.0,200.0,0.021029680967330933,0.0001999270385503769,0.0
78284.0,200.0,0.02700861357152462,0.000199926518201828,0.0
78285.0,200.0,0.029124757274985313,0.0001999259978532791,0.0
78286.0,200.0,0.02515890821814537,0.00019992547750473022,0.0
78287.0,200.0,0.025589000433683395,0.0001999249517917633,0.0
78288.0,200.0,0.027374252676963806,0.0001999244260787964,0.0
78289.0,200.0,0.026237335056066513,0.0001999239003658295,0.0
78290.0,200.0,0.03140011057257652,0.00019992336928844454,0.0
78291.0,200.0,0.03243839740753174,0.0001999228382110596,0.0
78292.0,200.0,0.034994374960660934,0.00019992230713367464,0.0
78293.0,200.0,0.029830224812030792,0.00019992177069187166,0.0
78294.0,200.0,0.03325241804122925,0.00019992123425006868,0.0
78295.0,200.0,0.023534923791885376,0.00019992069244384767,0.0
78296.0,200.0,0.032065391540527344,0.0001999201560020447,0.0
78297.0,200.0,0.0183798149228096,0.00019991961419582368,0.0
78298.0,200.0,0.03513767197728157,0.00019991906702518465,0.0
78299.0,200.0,0.02715616673231125,0.00019991852521896364,0.0
78300.0,200.0,0.028900956735014915,0.00019991797268390657,0.0
78301.0,200.0,0.030487602576613426,0.00019991742551326753,0.0
78302.0,200.0,0.02808910422027111,0.00019991687297821046,0.0
78303.0,200.0,0.030365189537405968,0.0001999163204431534,0.0
78304.0,200.0,0.031144902110099792,0.00019991576790809632,0.0
78305.0,200.0,0.02797584980726242,0.00019991521000862122,0.0
78306.0,200.0,0.0381021723151207,0.00019991465210914613,0.0
78307.0,200.0,0.029529830440878868,0.000199914088845253,0.0
78308.0,200.0,0.03358516842126846,0.00019991352558135987,0.0
78309.0,200.0,0.028888558968901634,0.00019991296231746674,0.0
78310.0,200.0,0.03610028326511383,0.0001999123990535736,0.0
78311.0,200.0,0.03177715092897415,0.00019991183042526245,0.0
78312.0,200.0,0.03602870553731918,0.0001999112617969513,0.0
78313.0,200.0,0.03201635181903839,0.0001999106878042221,0.0
78314.0,200.0,0.029661592096090317,0.00019991011381149292,0.0
78315.0,200.0,0.03185465931892395,0.00019990953981876373,0.0
78316.0,200.0,0.029453087598085403,0.00019990896582603454,0.0
78317.0,200.0,0.02921772561967373,0.00019990838646888733,0.0
78318.0,200.0,0.02172894775867462,0.00019990780174732208,0.0
78319.0,200.0,0.026227807626128197,0.0001999072223901749,0.0
78320.0,200.0,0.02874969318509102,0.00019990663766860964,0.0
78321.0,200.0,0.023412493988871574,0.0001999060529470444,0.0
78322.0,200.0,0.035018190741539,0.00019990546286106112,0.0
78323.0,200.0,0.02948456071317196,0.00019990487277507784,0.0
78324.0,200.0,0.026393067091703415,0.00019990428268909456,0.0
78325.0,200.0,0.029718143865466118,0.00019990368723869325,0.0
78326.0,200.0,0.025856755673885345,0.00019990309178829195,0.0
78327.0,200.0,0.032343246042728424,0.00019990249633789064,0.0
78328.0,200.0,0.02469371259212494,0.0001999018955230713,0.0
78329.0,200.0,0.03545534983277321,0.00019990129470825197,0.0
78330.0,200.0,0.025179212912917137,0.00019990069389343263,0.0
78331.0,200.0,0.035401951521635056,0.00019990008771419526,0.0
78332.0,200.0,0.01976620964705944,0.0001998994815349579,0.0
78333.0,200.0,0.03109167516231537,0.00019989887535572053,0.0
78334.0,200.0,0.02646692655980587,0.00019989826381206513,0.0
78335.0,200.0,0.027225729078054428,0.00019989765226840974,0.0
78336.0,200.0,0.023050662130117416,0.00019989704072475434,0.0
78337.0,200.0,0.023282110691070557,0.0001998964238166809,0.0
78338.0,200.0,0.025179622694849968,0.0001998958069086075,0.0
78339.0,200.0,0.02453126758337021,0.00019989518463611603,0.0
78340.0,200.0,0.03647854924201965,0.0001998945677280426,0.0
78341.0,200.0,0.027229052037000656,0.00019989394009113312,0.0
78342.0,200.0,0.02700379490852356,0.00019989331781864166,0.0
78343.0,200.0,0.028465881943702698,0.00019989269018173218,0.0
78344.0,200.0,0.022200729697942734,0.0001998920625448227,0.0
78345.0,200.0,0.024202030152082443,0.0001998914349079132,0.0
78346.0,200.0,0.023142365738749504,0.00019989080190658572,0.0
78347.0,200.0,0.031595077365636826,0.0001998901689052582,0.0
78348.0,200.0,0.027539703994989395,0.00019988953053951265,0.0
78349.0,200.0,0.021870754659175873,0.0001998888921737671,0.0
78350.0,200.0,0.03446182608604431,0.00019988825380802156,0.0
78351.0,200.0,0.03331129252910614,0.00019988761544227602,0.0
78352.0,200.0,0.0316137820482254,0.00019988697171211244,0.0
78353.0,200.0,0.026548366993665695,0.00019988632798194887,0.0
78354.0,200.0,0.03053157776594162,0.00019988567888736726,0.0
78355.0,200.0,0.035713955760002136,0.00019988502979278566,0.0
78356.0,200.0,0.02743758261203766,0.00019988438069820405,0.0
78357.0,200.0,0.03269486129283905,0.00019988372623920442,0.0
78358.0,200.0,0.0402921624481678,0.00019988307178020478,0.0
78359.0,200.0,0.03013192117214203,0.00019988241732120515,0.0
78360.0,200.0,0.03468073904514313,0.0001998817628622055,0.0
78361.0,200.0,0.03332621604204178,0.00019988110303878785,0.0
78362.0,200.0,0.03938886150717735,0.00019988043785095215,0.0
78363.0,200.0,0.023367244750261307,0.0001998797780275345,0.0
78364.0,200.0,0.028255581855773926,0.0001998791128396988,0.0
78365.0,200.0,0.040286801755428314,0.00019987844228744507,0.0
78366.0,200.0,0.03151926025748253,0.00019987777709960938,0.0
78367.0,200.0,0.025845125317573547,0.00019987710654735565,0.0
78368.0,200.0,0.02140696719288826,0.00019987643599510193,0.0
78369.0,200.0,0.03614813834428787,0.00019987576007843017,0.0
78370.0,200.0,0.030454479157924652,0.00019987508416175842,0.0
78371.0,200.0,0.036385901272296906,0.00019987440288066864,0.0
78372.0,200.0,0.0312514454126358,0.0001998737269639969,0.0
78373.0,200.0,0.02250058948993683,0.00019987304568290713,0.0
78374.0,200.0,0.025394875556230545,0.0001998723590373993,0.0
78375.0,200.0,0.03519736975431442,0.00019987167775630953,0.0
78376.0,200.0,0.028796743601560593,0.00019987099111080171,0.0
78377.0,200.0,0.030490633100271225,0.00019987029910087587,0.0
78378.0,200.0,0.025094129145145416,0.00019986960709095003,0.0
78379.0,200.0,0.03143147751688957,0.00019986891508102418,0.0
78380.0,200.0,0.03293956071138382,0.00019986822307109834,0.0
78381.0,200.0,0.03257469832897186,0.00019986752569675447,0.0
78382.0,200.0,0.030301358550786972,0.0001998668283224106,0.0
78383.0,200.0,0.03720979392528534,0.00019986613094806672,0.0
78384.0,200.0,0.0347118079662323,0.00019986542820930482,0.0
78385.0,200.0,0.02415955439209938,0.00019986472547054292,0.0
78386.0,200.0,0.0398956723511219,0.00019986401736736298,0.0
78387.0,200.0,0.022308778017759323,0.00019986330926418305,0.0
78388.0,200.0,0.028735605999827385,0.00019986260116100312,0.0
78389.0,200.0,0.03666568547487259,0.00019986189305782318,0.0
78390.0,200.0,0.02583283558487892,0.00019986117959022522,0.0
78391.0,201.0,0.03855186700820923,0.00019986046612262726,0.0
78392.0,201.0,0.028748443350195885,0.00019985974729061127,0.0
78393.0,201.0,0.0246581993997097,0.00019985902845859527,0.0
78394.0,201.0,0.029069144278764725,0.00019985830962657928,0.0
78395.0,201.0,0.029538657516241074,0.00019985758543014526,0.0
78396.0,201.0,0.030165154486894608,0.0001998568665981293,0.0
78397.0,201.0,0.0379803329706192,0.00019985613703727724,0.0
78398.0,201.0,0.03262580558657646,0.00019985541284084322,0.0
78399.0,201.0,0.02515888214111328,0.00019985468327999117,0.0
78400.0,201.0,0.022042376920580864,0.00019985395371913912,0.0
78401.0,201.0,0.02611195668578148,0.00019985321879386903,0.0
78402.0,201.0,0.0279882550239563,0.00019985248386859895,0.0
78403.0,201.0,0.024290606379508972,0.00019985174894332887,0.0
78404.0,201.0,0.02778538689017296,0.00019985100865364076,0.0
78405.0,201.0,0.03639764338731766,0.00019985026836395265,0.0
78406.0,201.0,0.04282429814338684,0.00019984952807426454,0.0
78407.0,201.0,0.027194347232580185,0.0001998487824201584,0.0
78408.0,201.0,0.026650454849004745,0.00019984803676605225,0.0
78409.0,201.0,0.037701766937971115,0.0001998472911119461,0.0
78410.0,201.0,0.022939443588256836,0.00019984654009342194,0.0
78411.0,201.0,0.028022944927215576,0.00019984578907489777,0.0
78412.0,201.0,0.030895333737134933,0.0001998450380563736,0.0
78413.0,201.0,0.03998617082834244,0.0001998442816734314,0.0
78414.0,201.0,0.032376646995544434,0.0001998435252904892,0.0
78415.0,201.0,0.02589295618236065,0.000199842768907547,0.0
78416.0,201.0,0.025864128023386,0.00019984200716018677,0.0
78417.0,201.0,0.037071287631988525,0.00019984124541282653,0.0
78418.0,201.0,0.02929854951798916,0.00019984048366546633,0.0
78419.0,201.0,0.0249050073325634,0.00019983971655368807,0.0
78420.0,201.0,0.02190476283431053,0.0001998389494419098,0.0
78421.0,201.0,0.04002644121646881,0.00019983817696571352,0.0
78422.0,201.0,0.03494589403271675,0.00019983740448951723,0.0
78423.0,201.0,0.024336611852049828,0.00019983663201332094,0.0
78424.0,201.0,0.03305613249540329,0.00019983585953712465,0.0
78425.0,201.0,0.03875231370329857,0.00019983508169651033,0.0
78426.0,201.0,0.026178494095802307,0.000199834303855896,0.0
78427.0,201.0,0.0329805389046669,0.00019983352065086366,0.0
78428.0,201.0,0.029090743511915207,0.00019983274281024934,0.0
78429.0,201.0,0.030346957966685295,0.000199831959605217,0.0
78430.0,201.0,0.01984885148704052,0.0001998311710357666,0.0
78431.0,201.0,0.0374840646982193,0.00019983038246631623,0.0
78432.0,201.0,0.027867702767252922,0.00019982959389686585,0.0
78433.0,201.0,0.024214692413806915,0.00019982879996299744,0.0
78434.0,201.0,0.02271466702222824,0.00019982801139354706,0.0
78435.0,201.0,0.035596851259469986,0.00019982721209526062,0.0
78436.0,201.0,0.03331156447529793,0.0001998264181613922,0.0
